ticker,exchange,assetType,priceCurrency,startDate,endDate
2021,SHE,Stock,CNY,2018-01-02,2018-05-11
2022,SHE,Stock,CNY,2004-07-20,2018-05-11
2023,SHE,Stock,CNY,2018-01-02,2018-05-11
2024,SHE,Stock,CNY,2004-07-21,2018-05-11
2025,SHE,Stock,CNY,2004-07-26,2018-05-11
2026,SHE,Stock,CNY,2018-01-02,2018-05-11
2027,SHE,Stock,CNY,2018-01-02,2018-05-11
2028,SHE,Stock,CNY,2004-08-04,2018-05-11
2029,SHE,Stock,CNY,2018-01-02,2018-05-11
2030,SHE,Stock,CNY,2004-08-09,2018-05-11
2031,SHE,Stock,CNY,2004-08-16,2018-05-11
2032,SHE,Stock,CNY,2018-01-02,2018-05-11
2033,SHE,Stock,CNY,2007-08-30,2018-05-11
2034,SHE,Stock,CNY,2018-01-02,2018-05-11
2035,SHE,Stock,CNY,2018-01-02,2018-05-11
2036,SHE,Stock,CNY,2018-01-02,2018-05-11
2037,SHE,Stock,CNY,2007-08-30,2018-05-11
2038,SHE,Stock,CNY,2004-09-08,2018-05-11
2039,SHE,Stock,CNY,2018-01-02,2018-05-11
2040,SHE,Stock,CNY,2005-03-24,2018-05-11
2041,SHE,Stock,CNY,2018-01-02,2018-05-11
2042,SHE,Stock,CNY,2018-01-02,2018-05-11
2043,SHE,Stock,CNY,2018-01-02,2018-05-11
2044,SHE,Stock,CNY,2018-01-02,2018-05-11
2045,SHE,Stock,CNY,2018-01-02,2018-05-11
2046,SHE,Stock,CNY,2018-01-02,2018-05-11
2047,SHE,Stock,CNY,2007-08-30,2018-05-11
2048,SHE,Stock,CNY,2018-01-02,2018-05-11
2049,SHE,Stock,CNY,2005-06-07,2018-05-11
2050,SHE,Stock,CNY,2005-06-06,2018-05-11
2051,SHE,Stock,CNY,2018-01-02,2018-04-04
2052,SHE,Stock,CNY,2018-01-02,2018-05-11
2053,SHE,Stock,CNY,2007-08-30,2018-05-11
2054,SHE,Stock,CNY,2018-01-02,2018-05-11
2055,SHE,Stock,CNY,2018-01-02,2018-05-11
2056,SHE,Stock,CNY,2018-01-02,2018-05-11
2057,SHE,Stock,CNY,2018-01-02,2018-05-11
2058,SHE,Stock,CNY,2018-01-02,2018-05-11
2059,SHE,Stock,CNY,2007-04-04,2018-03-23
2060,SHE,Stock,CNY,2018-01-02,2018-05-11
2061,SHE,Stock,CNY,2018-01-02,2018-05-11
2062,SHE,Stock,CNY,2018-01-02,2018-05-11
2063,SHE,Stock,CNY,2018-01-02,2018-05-11
2064,SHE,Stock,CNY,2018-01-02,2018-05-11
2065,SHE,Stock,CNY,2006-08-22,2018-05-11
2066,SHE,Stock,CNY,2018-01-02,2018-05-11
2067,SHE,Stock,CNY,2006-09-14,2018-05-11
2068,SHE,Stock,CNY,2018-01-02,2018-05-11
2069,SHE,Stock,CNY,2018-01-02,2018-05-11
2070,SHE,Stock,CNY,2007-08-30,2018-04-27
2071,SHE,Stock,CNY,2007-08-30,2018-05-11
2072,SHE,Stock,CNY,2017-12-06,2017-12-06
2073,SHE,Stock,CNY,2007-08-30,2018-05-11
2074,SHE,Stock,CNY,2006-10-17,2018-05-11
2075,SHE,Stock,CNY,2016-09-14,2018-04-24
2076,SHE,Stock,CNY,2007-08-30,2018-05-11
2077,SHE,Stock,CNY,2006-11-20,2018-05-11
2078,SHE,Stock,CNY,2018-01-02,2018-05-11
2079,SHE,Stock,CNY,2006-11-15,2018-05-11
2080,SHE,Stock,CNY,2018-01-02,2018-05-11
2081,SHE,Stock,CNY,2018-01-02,2018-05-11
2082,SHE,Stock,CNY,2007-08-30,2018-04-24
2083,SHE,Stock,CNY,2018-01-02,2018-05-11
2084,SHE,Stock,CNY,2018-01-02,2018-05-11
2085,SHE,Stock,CNY,2007-08-30,2018-05-11
2086,SHE,Stock,CNY,2007-08-30,2018-05-11
2087,SHE,Stock,CNY,2006-11-29,2018-05-11
2088,SHE,Stock,CNY,2006-11-29,2018-05-11
2089,SHE,Stock,CNY,2007-08-30,2018-04-19
2090,SHE,Stock,CNY,2006-12-07,2018-05-11
2091,SHE,Stock,CNY,2006-12-07,2018-05-11
2092,SHE,Stock,CNY,2006-12-11,2018-05-11
2093,SHE,Stock,CNY,2006-12-14,2018-05-11
2094,SHE,Stock,CNY,2018-01-02,2018-05-11
2095,SHE,Stock,CNY,2018-01-02,2018-05-11
2096,SHE,Stock,CNY,2018-01-02,2018-05-11
2097,SHE,Stock,CNY,2018-01-02,2018-05-11
2098,SHE,Stock,CNY,2007-08-30,2017-11-10
2099,SHE,Stock,CNY,2018-01-02,2018-05-11
2100,SHE,Stock,CNY,2006-12-26,2018-05-11
2101,SHE,Stock,CNY,2018-01-02,2018-05-11
2102,SHE,Stock,CNY,2018-01-02,2018-05-11
2103,SHE,Stock,CNY,2007-08-30,2018-05-11
2104,SHE,Stock,CNY,2007-01-09,2018-05-11
2105,SHE,Stock,CNY,2018-01-02,2018-05-11
2106,SHE,Stock,CNY,2018-01-02,2018-05-11
2107,SHE,Stock,CNY,2018-01-02,2018-05-11
2108,SHE,Stock,CNY,2018-01-02,2018-05-11
2109,SHE,Stock,CNY,2018-01-02,2018-05-11
2110,SHE,Stock,CNY,2015-01-05,2018-05-11
2111,SHE,Stock,CNY,2007-01-25,2018-05-11
2112,SHE,Stock,CNY,2007-08-30,2018-05-11
2113,SHE,Stock,CNY,2007-08-30,2018-01-31
2114,SHE,Stock,CNY,2018-01-02,2018-05-11
2115,SHE,Stock,CNY,2018-01-02,2018-05-11
2116,SHE,Stock,CNY,2007-02-14,2018-05-11
2117,SHE,Stock,CNY,2018-01-02,2018-05-11
2118,SHE,Stock,CNY,2007-03-01,2018-05-11
2119,SHE,Stock,CNY,2018-01-02,2018-05-11
2120,SHE,Stock,CNY,2018-01-02,2018-05-11
2121,SHE,Stock,CNY,2007-08-30,2018-05-11
2122,SHE,Stock,CNY,2007-08-30,2017-12-18
2123,SHE,Stock,CNY,2007-03-27,2018-05-11
2124,SHE,Stock,CNY,2018-01-02,2018-05-11
2125,SHE,Stock,CNY,2007-04-02,2018-05-11
2126,SHE,Stock,CNY,2007-04-17,2018-05-11
2127,SHE,Stock,CNY,2007-04-17,2018-05-11
2128,SHE,Stock,CNY,2018-01-02,2018-05-11
2129,SHE,Stock,CNY,2007-08-30,2018-05-11
2130,SHE,Stock,CNY,2007-04-19,2018-05-11
2131,SHE,Stock,CNY,2007-04-26,2018-05-11
2132,SHE,Stock,CNY,2007-05-07,2018-05-11
2133,SHE,Stock,CNY,2018-01-02,2018-05-11
2134,SHE,Stock,CNY,2018-01-02,2018-05-11
2135,SHE,Stock,CNY,2018-01-02,2018-05-11
2136,SHE,Stock,CNY,2018-01-02,2018-05-11
2137,SHE,Stock,CNY,2018-01-02,2018-05-11
2138,SHE,Stock,CNY,2018-01-02,2018-05-11
2139,SHE,Stock,CNY,2018-01-02,2018-05-11
2140,SHE,Stock,CNY,2018-01-02,2018-05-11
2141,SHE,Stock,CNY,2015-01-05,2018-05-11
2142,SHE,Stock,CNY,2018-01-02,2018-05-11
2143,SHE,Stock,CNY,2007-08-30,2018-02-01
2144,SHE,Stock,CNY,2018-01-02,2018-05-11
2145,SHE,Stock,CNY,2018-01-02,2018-05-11
2146,SHE,Stock,CNY,2018-01-02,2018-05-11
2147,SHE,Stock,CNY,2007-08-07,2018-02-07
2148,SHE,Stock,CNY,2018-01-02,2018-05-11
2149,SHE,Stock,CNY,2007-08-09,2018-05-11
2150,SHE,Stock,CNY,2018-01-02,2018-05-11
2151,SHE,Stock,CNY,2007-08-13,2018-05-11
2152,SHE,Stock,CNY,2007-08-13,2018-05-11
2153,SHE,Stock,CNY,2018-01-02,2018-05-11
2154,SHE,Stock,CNY,2018-01-02,2018-05-11
2155,SHE,Stock,CNY,2018-01-02,2018-05-11
2156,SHE,Stock,CNY,2018-01-02,2018-05-11
2157,SHE,Stock,CNY,2018-01-02,2018-05-11
2158,SHE,Stock,CNY,2018-01-02,2018-05-11
2159,SHE,Stock,CNY,2018-01-02,2018-05-11
2160,SHE,Stock,CNY,2007-08-30,2018-05-11
2161,SHE,Stock,CNY,2007-08-20,2018-02-07
2162,SHE,Stock,CNY,2018-01-02,2018-05-11
2163,SHE,Stock,CNY,2007-08-30,2018-05-11
2164,SHE,Stock,CNY,2018-01-02,2018-05-11
2165,SHE,Stock,CNY,2018-01-02,2018-05-11
2166,SHE,Stock,CNY,2007-09-18,2018-05-11
2167,SHE,Stock,CNY,2007-09-12,2018-05-11
2168,SHE,Stock,CNY,2007-09-19,2018-04-24
2169,SHE,Stock,CNY,2018-01-02,2018-05-11
2170,SHE,Stock,CNY,2018-01-02,2018-05-11
2171,SHE,Stock,CNY,2018-01-02,2018-05-11
2172,SHE,Stock,CNY,2018-01-02,2018-05-11
2173,SHE,Stock,CNY,2018-01-02,2018-05-11
2174,SHE,Stock,CNY,2018-01-02,2018-05-11
2175,SHE,Stock,CNY,2007-10-12,2018-05-04
2176,SHE,Stock,CNY,2018-01-02,2018-05-11
2177,SHE,Stock,CNY,2018-01-02,2018-05-11
2178,SHE,Stock,CNY,2007-11-12,2018-05-11
2179,SHE,Stock,CNY,2018-01-02,2018-05-11
2180,SHE,Stock,CNY,2018-01-02,2018-05-11
2181,SHE,Stock,CNY,2018-01-02,2018-05-11
2182,SHE,Stock,CNY,2007-11-12,2018-05-11
2183,SHE,Stock,CNY,2018-01-02,2018-04-27
2184,SHE,Stock,CNY,2007-11-15,2018-05-11
2185,SHE,Stock,CNY,2018-01-02,2018-05-11
2186,SHE,Stock,CNY,2007-11-19,2018-05-11
2187,SHE,Stock,CNY,2018-01-02,2018-05-11
2188,SHE,Stock,CNY,2018-01-02,2018-05-11
2189,SHE,Stock,CNY,2007-12-03,2018-05-11
2190,SHE,Stock,CNY,2007-12-05,2018-05-11
2191,SHE,Stock,CNY,2008-01-07,2018-05-11
2192,SHE,Stock,CNY,2018-01-02,2018-05-11
2193,SHE,Stock,CNY,2018-01-02,2018-05-11
2194,SHE,Stock,CNY,2007-12-06,2018-05-11
2195,SHE,Stock,CNY,2007-12-11,2018-05-11
2196,SHE,Stock,CNY,2007-12-11,2018-05-11
2197,SHE,Stock,CNY,2018-01-02,2018-05-11
2198,SHE,Stock,CNY,2007-12-18,2018-02-14
2199,SHE,Stock,CNY,2018-01-02,2018-05-11
2200,SHE,Stock,CNY,2018-01-02,2018-05-11
2201,SHE,Stock,CNY,2018-01-02,2018-05-11
2202,SHE,Stock,CNY,2018-01-02,2018-05-11
2203,SHE,Stock,CNY,2018-01-02,2018-05-11
2204,SHE,Stock,CNY,2018-01-02,2018-05-11
2205,SHE,Stock,CNY,2018-01-02,2018-05-11
2206,SHE,Stock,CNY,2018-01-02,2018-05-11
2207,SHE,Stock,CNY,2018-01-02,2018-05-11
2208,SHE,Stock,CNY,2018-01-02,2018-05-11
2209,SHE,Stock,CNY,2008-01-29,2018-05-11
2210,SHE,Stock,CNY,2008-01-29,2018-03-23
2211,SHE,Stock,CNY,2018-01-02,2018-05-11
2212,SHE,Stock,CNY,2008-02-01,2018-05-11
2213,SHE,Stock,CNY,2008-02-01,2018-05-11
2214,SHE,Stock,CNY,2018-01-02,2018-05-11
2215,SHE,Stock,CNY,2018-01-02,2018-05-11
2216,SHE,Stock,CNY,2018-01-02,2018-05-11
2217,SHE,Stock,CNY,2018-01-02,2018-05-11
2218,SHE,Stock,CNY,2008-02-27,2018-05-11
2219,SHE,Stock,CNY,2008-03-06,2018-04-24
2220,SHE,Stock,CNY,2008-02-27,2018-05-11
2221,SHE,Stock,CNY,2018-01-02,2018-05-11
2222,SHE,Stock,CNY,2018-01-02,2018-05-11
2223,SHE,Stock,CNY,2018-01-02,2018-05-11
2224,SHE,Stock,CNY,2018-01-02,2018-05-11
2225,SHE,Stock,CNY,2018-01-02,2018-05-11
2226,SHE,Stock,CNY,2018-01-02,2018-04-27
2227,SHE,Stock,CNY,2008-05-05,2018-05-11
2228,SHE,Stock,CNY,2018-01-02,2018-05-11
2229,SHE,Stock,CNY,2018-01-02,2018-05-11
2230,SHE,Stock,CNY,2008-05-12,2018-05-11
2231,SHE,Stock,CNY,2008-04-24,2018-05-11
2232,SHE,Stock,CNY,2008-05-13,2018-05-11
2233,SHE,Stock,CNY,2018-01-02,2018-05-11
2234,SHE,Stock,CNY,2008-05-15,2018-05-11
2235,SHE,Stock,CNY,2008-05-05,2018-05-11
2236,SHE,Stock,CNY,2018-01-02,2018-05-11
2237,SHE,Stock,CNY,2018-01-02,2018-05-11
2238,SHE,Stock,CNY,2018-01-02,2018-05-11
2239,SHE,Stock,CNY,2018-01-02,2018-03-29
2240,SHE,Stock,CNY,2008-05-22,2018-05-11
2241,SHE,Stock,CNY,2018-01-02,2018-05-11
2242,SHE,Stock,CNY,2018-01-02,2018-05-11
2243,SHE,Stock,CNY,2018-01-02,2018-05-11
2244,SHE,Stock,CNY,2018-01-02,2018-05-11
2245,SHE,Stock,CNY,2008-06-04,2018-05-11
2246,SHE,Stock,CNY,2018-01-02,2018-05-11
2247,SHE,Stock,CNY,2018-01-02,2018-05-11
2248,SHE,Stock,CNY,2018-01-02,2018-05-11
2249,SHE,Stock,CNY,2018-01-02,2018-05-11
2250,SHE,Stock,CNY,2008-06-04,2018-05-11
2251,SHE,Stock,CNY,2008-06-19,2018-05-11
2252,SHE,Stock,CNY,2018-01-02,2018-02-22
2253,SHE,Stock,CNY,2018-01-02,2018-05-11
2254,SHE,Stock,CNY,2018-01-02,2018-05-11
2255,SHE,Stock,CNY,2018-01-02,2018-05-11
2256,SHE,Stock,CNY,2008-06-25,2018-03-01
2258,SHE,Stock,CNY,2018-01-02,2018-05-11
2259,SHE,Stock,CNY,2008-07-16,2018-01-19
2260,SHE,Stock,CNY,2008-07-16,2018-04-24
2261,SHE,Stock,CNY,2008-07-22,2018-05-11
2262,SHE,Stock,CNY,2018-01-02,2018-05-11
2263,SHE,Stock,CNY,2018-01-02,2018-02-23
2264,SHE,Stock,CNY,2018-01-02,2018-05-11
2265,SHE,Stock,CNY,2018-01-02,2018-05-11
2266,SHE,Stock,CNY,2008-07-24,2018-05-11
2267,SHE,Stock,CNY,2008-08-12,2018-05-11
2268,SHE,Stock,CNY,2008-08-11,2018-05-11
2269,SHE,Stock,CNY,2008-09-15,2018-05-11
2270,SHE,Stock,CNY,2008-09-04,2018-05-02
2271,SHE,Stock,CNY,2008-09-09,2018-05-11
2272,SHE,Stock,CNY,2018-01-02,2018-05-11
2273,SHE,Stock,CNY,2008-09-18,2018-05-11
2274,SHE,Stock,CNY,2018-01-02,2018-05-11
2275,SHE,Stock,CNY,2009-07-09,2018-05-11
2276,SHE,Stock,CNY,2009-07-09,2018-05-11
2277,SHE,Stock,CNY,2018-01-02,2018-05-11
2278,SHE,Stock,CNY,2009-08-11,2018-05-11
2279,SHE,Stock,CNY,2018-01-02,2018-05-11
2280,SHE,Stock,CNY,2018-01-02,2018-05-11
2281,SHE,Stock,CNY,2018-01-02,2018-05-11
2282,SHE,Stock,CNY,2018-01-02,2018-05-11
2283,SHE,Stock,CNY,2009-11-12,2018-05-11
2284,SHE,Stock,CNY,2018-01-02,2018-05-11
2285,SHE,Stock,CNY,2009-08-27,2018-05-11
2286,SHE,Stock,CNY,2018-01-02,2018-05-11
2287,SHE,Stock,CNY,2018-01-02,2018-05-11
2288,SHE,Stock,CNY,2009-09-02,2018-05-11
2289,SHE,Stock,CNY,2018-01-11,2018-05-11
2290,SHE,Stock,CNY,2018-01-02,2018-05-11
2291,SHE,Stock,CNY,2018-01-02,2018-05-11
2292,SHE,Stock,CNY,2018-01-02,2018-05-11
2293,SHE,Stock,CNY,2018-01-02,2018-05-11
2294,SHE,Stock,CNY,2009-09-09,2018-05-11
2295,SHE,Stock,CNY,2018-01-02,2018-05-11
2296,SHE,Stock,CNY,2009-09-28,2018-05-11
2297,SHE,Stock,CNY,2017-09-29,2018-05-11
2298,SHE,Stock,CNY,2018-01-02,2018-05-11
2299,SHE,Stock,CNY,2018-01-02,2018-05-11
2300,SHE,Stock,CNY,2009-10-20,2018-05-11
2301,SHE,Stock,CNY,2009-10-20,2018-02-07
2302,SHE,Stock,CNY,2018-01-02,2018-05-11
2303,SHE,Stock,CNY,2009-11-09,2018-05-11
2304,SHE,Stock,CNY,2018-01-02,2018-05-11
2305,SHE,Stock,CNY,2009-11-05,2018-05-11
2306,SHE,Stock,CNY,2018-01-02,2018-05-11
2307,SHE,Stock,CNY,2009-11-24,2018-05-11
2308,SHE,Stock,CNY,2018-01-02,2018-05-11
2309,SHE,Stock,CNY,2009-11-27,2018-02-02
2310,SHE,Stock,CNY,2009-11-30,2018-05-11
2311,SHE,Stock,CNY,2018-01-02,2018-05-11
2312,SHE,Stock,CNY,2009-12-03,2018-05-11
2313,SHE,Stock,CNY,2018-01-02,2018-05-11
2314,SHE,Stock,CNY,2009-12-02,2018-05-09
2315,SHE,Stock,CNY,2018-01-02,2018-05-11
2316,SHE,Stock,CNY,2009-12-22,2018-05-11
2317,SHE,Stock,CNY,2018-01-02,2018-05-11
2318,SHE,Stock,CNY,2018-01-02,2018-05-11
2319,SHE,Stock,CNY,2018-01-02,2018-05-11
2320,SHE,Stock,CNY,2018-01-02,2018-05-11
2321,SHE,Stock,CNY,2009-12-16,2018-05-11
2322,SHE,Stock,CNY,2018-01-02,2018-05-11
2323,SHE,Stock,CNY,2018-01-02,2018-05-11
2324,SHE,Stock,CNY,2009-12-21,2018-05-11
2325,SHE,Stock,CNY,2018-01-02,2018-05-11
2326,SHE,Stock,CNY,2018-01-02,2018-05-11
2327,SHE,Stock,CNY,2009-12-29,2018-05-11
2328,SHE,Stock,CNY,2010-01-04,2018-05-11
2329,SHE,Stock,CNY,2018-01-02,2018-05-11
2330,SHE,Stock,CNY,2010-01-05,2018-05-11
2331,SHE,Stock,CNY,2018-01-02,2018-05-11
2332,SHE,Stock,CNY,2018-01-02,2018-05-11
2333,SHE,Stock,CNY,2010-01-21,2018-05-11
2334,SHE,Stock,CNY,2018-01-02,2018-05-11
2335,SHE,Stock,CNY,2010-01-12,2018-05-11
2336,SHE,Stock,CNY,2010-01-12,2018-05-11
2337,SHE,Stock,CNY,2018-01-02,2018-05-11
2338,SHE,Stock,CNY,2018-01-02,2018-05-11
2339,SHE,Stock,CNY,2010-01-26,2018-05-11
2340,SHE,Stock,CNY,2018-01-02,2018-05-11
2341,SHE,Stock,CNY,2018-01-02,2018-05-11
2342,SHE,Stock,CNY,2010-01-27,2018-05-11
2343,SHE,Stock,CNY,2018-01-02,2018-05-11
2344,SHE,Stock,CNY,2018-01-31,2018-05-11
2345,SHE,Stock,CNY,2010-01-28,2018-05-11
2346,SHE,Stock,CNY,2010-01-27,2018-05-11
2347,SHE,Stock,CNY,2010-01-27,2018-05-11
2348,SHE,Stock,CNY,2018-01-02,2018-05-11
2349,SHE,Stock,CNY,2010-02-02,2018-05-11
2350,SHE,Stock,CNY,2018-01-02,2018-05-11
2351,SHE,Stock,CNY,2010-02-04,2018-05-11
2352,SHE,Stock,CNY,2010-02-04,2018-05-11
2353,SHE,Stock,CNY,2010-02-04,2018-05-11
2354,SHE,Stock,CNY,2010-02-08,2018-05-10
2355,SHE,Stock,CNY,2010-02-08,2018-05-11
2356,SHE,Stock,CNY,2018-01-02,2018-05-11
2357,SHE,Stock,CNY,2010-02-10,2018-05-11
2358,SHE,Stock,CNY,2017-12-06,2018-05-11
2359,SHE,Stock,CNY,2010-02-09,2018-05-11
2360,SHE,Stock,CNY,2010-03-03,2018-05-11
2361,SHE,Stock,CNY,2010-03-03,2018-05-11
2362,SHE,Stock,CNY,2018-01-02,2018-05-11
2363,SHE,Stock,CNY,2010-03-04,2018-05-11
2364,SHE,Stock,CNY,2010-03-04,2018-05-11
2365,SHE,Stock,CNY,2018-01-02,2018-05-11
2366,SHE,Stock,CNY,2017-12-05,2018-05-11
2367,SHE,Stock,CNY,2018-01-02,2018-05-11
2368,SHE,Stock,CNY,2010-03-11,2018-05-11
2369,SHE,Stock,CNY,2010-03-15,2018-05-11
2370,SHE,Stock,CNY,2010-03-16,2018-05-11
2371,SHE,Stock,CNY,2010-03-16,2018-05-11
2372,SHE,Stock,CNY,2018-01-02,2018-05-11
2373,SHE,Stock,CNY,2015-01-05,2018-05-11
2374,SHE,Stock,CNY,2010-03-17,2018-05-11
2375,SHE,Stock,CNY,2010-03-23,2018-05-11
2376,SHE,Stock,CNY,2018-01-02,2018-05-11
2377,SHE,Stock,CNY,2010-03-22,2018-05-11
2378,SHE,Stock,CNY,2018-01-02,2018-05-11
2379,SHE,Stock,CNY,2018-01-02,2018-05-11
2380,SHE,Stock,CNY,2010-03-30,2018-05-11
2381,SHE,Stock,CNY,2011-08-02,2018-05-11
2382,SHE,Stock,CNY,2015-01-05,2018-05-11
2383,SHE,Stock,CNY,2010-04-01,2018-05-11
2384,SHE,Stock,CNY,2010-04-09,2018-01-22
2385,SHE,Stock,CNY,2010-04-08,2018-05-11
2386,SHE,Stock,CNY,2018-01-02,2018-05-11
2387,SHE,Stock,CNY,2010-04-12,2018-05-11
2388,SHE,Stock,CNY,2010-04-12,2018-05-11
2389,SHE,Stock,CNY,2010-04-13,2018-05-11
2390,SHE,Stock,CNY,2018-01-02,2018-05-11
2391,SHE,Stock,CNY,2018-01-02,2018-05-11
2392,SHE,Stock,CNY,2010-04-26,2018-05-11
2393,SHE,Stock,CNY,2018-01-02,2018-05-11
2394,SHE,Stock,CNY,2010-05-20,2018-05-11
2395,SHE,Stock,CNY,2018-01-02,2018-05-11
2396,SHE,Stock,CNY,2010-06-22,2018-05-11
2397,SHE,Stock,CNY,2010-04-28,2018-05-11
2398,SHE,Stock,CNY,2017-10-13,2018-05-11
2399,SHE,Stock,CNY,2010-05-05,2018-05-11
2400,SHE,Stock,CNY,2010-05-05,2018-05-11
2401,SHE,Stock,CNY,2010-05-05,2018-05-11
2402,SHE,Stock,CNY,2010-05-11,2018-05-11
2403,SHE,Stock,CNY,2018-01-02,2018-05-11
2404,SHE,Stock,CNY,2018-01-02,2018-05-11
2405,SHE,Stock,CNY,2018-01-02,2018-05-11
2406,SHE,Stock,CNY,2018-01-02,2018-05-11
2407,SHE,Stock,CNY,2010-05-17,2018-05-11
2408,SHE,Stock,CNY,2018-01-02,2018-05-11
2409,SHE,Stock,CNY,2018-01-02,2018-05-11
2410,SHE,Stock,CNY,2010-05-24,2018-05-11
2411,SHE,Stock,CNY,2010-05-24,2018-05-11
2412,SHE,Stock,CNY,2010-05-24,2018-05-11
2413,SHE,Stock,CNY,2010-05-28,2018-05-11
2414,SHE,Stock,CNY,2010-07-20,2018-05-11
2415,SHE,Stock,CNY,2010-05-27,2018-05-11
2416,SHE,Stock,CNY,2010-05-27,2018-05-11
2417,SHE,Stock,CNY,2010-06-01,2018-05-11
2418,SHE,Stock,CNY,2018-01-02,2018-05-11
2419,SHE,Stock,CNY,2010-06-08,2018-05-11
2420,SHE,Stock,CNY,2018-01-02,2018-05-11
2421,SHE,Stock,CNY,2010-06-02,2018-05-11
2422,SHE,Stock,CNY,2010-06-02,2018-05-11
2423,SHE,Stock,CNY,2010-06-03,2018-04-24
2424,SHE,Stock,CNY,2010-06-02,2018-05-11
2425,SHE,Stock,CNY,2010-06-07,2018-05-11
2426,SHE,Stock,CNY,2018-01-02,2018-05-11
2427,SHE,Stock,CNY,2010-06-08,2018-05-11
2428,SHE,Stock,CNY,2018-01-02,2018-05-11
2429,SHE,Stock,CNY,2018-01-02,2018-05-11
2430,SHE,Stock,CNY,2018-01-02,2018-05-11
2431,SHE,Stock,CNY,2018-01-02,2018-05-11
2432,SHE,Stock,CNY,2018-01-02,2018-05-11
2433,SHE,Stock,CNY,2018-01-02,2018-05-11
2434,SHE,Stock,CNY,2018-01-02,2018-05-11
2435,SHE,Stock,CNY,2018-01-02,2018-05-11
2436,SHE,Stock,CNY,2018-01-02,2018-05-11
2437,SHE,Stock,CNY,2010-06-22,2018-02-07
2438,SHE,Stock,CNY,2018-01-02,2018-05-11
2439,SHE,Stock,CNY,2018-01-02,2018-05-11
2440,SHE,Stock,CNY,2018-01-02,2018-05-11
2441,SHE,Stock,CNY,2018-01-02,2018-05-11
2442,SHE,Stock,CNY,2010-07-06,2018-05-11
2443,SHE,Stock,CNY,2018-01-02,2018-05-11
2444,SHE,Stock,CNY,2010-07-12,2018-05-11
2445,SHE,Stock,CNY,2010-07-13,2018-05-11
2446,SHE,Stock,CNY,2018-01-02,2018-05-11
2447,SHE,Stock,CNY,2018-01-02,2018-03-28
2448,SHE,Stock,CNY,2018-01-02,2018-05-11
2449,SHE,Stock,CNY,2018-01-02,2018-05-11
2450,SHE,Stock,CNY,2010-07-15,2018-05-11
2451,SHE,Stock,CNY,2010-07-20,2018-02-02
2452,SHE,Stock,CNY,2010-07-19,2018-05-11
2453,SHE,Stock,CNY,2010-07-20,2018-05-11
2454,SHE,Stock,CNY,2018-01-02,2018-05-11
2455,SHE,Stock,CNY,2011-11-09,2018-05-11
2456,SHE,Stock,CNY,2010-08-02,2018-05-11
2457,SHE,Stock,CNY,2018-01-02,2018-05-11
2458,SHE,Stock,CNY,2018-01-30,2018-05-11
2459,SHE,Stock,CNY,2018-01-02,2018-05-11
2460,SHE,Stock,CNY,2018-01-02,2018-05-11
2461,SHE,Stock,CNY,2010-08-17,2018-05-11
2462,SHE,Stock,CNY,2010-08-17,2018-05-11
2463,SHE,Stock,CNY,2018-01-02,2018-05-11
2464,SHE,Stock,CNY,2010-09-01,2018-02-01
2465,SHE,Stock,CNY,2010-08-30,2018-05-11
2466,SHE,Stock,CNY,2010-08-30,2018-05-11
2467,SHE,Stock,CNY,2010-09-07,2018-05-11
2468,SHE,Stock,CNY,2018-01-02,2018-05-11
2469,SHE,Stock,CNY,2018-01-02,2018-05-11
2470,SHE,Stock,CNY,2018-02-09,2018-05-11
2471,SHE,Stock,CNY,2010-09-10,2018-05-11
2472,SHE,Stock,CNY,2018-01-02,2018-05-11
2473,SHE,Stock,CNY,2018-01-02,2018-05-11
2474,SHE,Stock,CNY,2018-01-02,2018-05-11
2475,SHE,Stock,CNY,2018-01-02,2018-05-11
2476,SHE,Stock,CNY,2010-09-14,2018-05-11
2477,SHE,Stock,CNY,2018-01-02,2018-05-11
2478,SHE,Stock,CNY,2018-01-02,2018-05-11
2479,SHE,Stock,CNY,2018-01-02,2018-05-11
2480,SHE,Stock,CNY,2010-09-20,2018-05-11
2481,SHE,Stock,CNY,2010-10-20,2018-05-11
2482,SHE,Stock,CNY,2010-09-28,2018-05-11
2483,SHE,Stock,CNY,2018-01-02,2018-05-11
2484,SHE,Stock,CNY,2010-09-28,2018-05-11
2485,SHE,Stock,CNY,2018-01-02,2018-05-11
2486,SHE,Stock,CNY,2010-10-14,2018-05-11
2487,SHE,Stock,CNY,2018-01-02,2018-05-11
2488,SHE,Stock,CNY,2018-01-02,2018-05-11
2489,SHE,Stock,CNY,2018-01-02,2018-05-11
2490,SHE,Stock,CNY,2018-01-02,2018-05-11
2491,SHE,Stock,CNY,2018-01-02,2018-05-11
2492,SHE,Stock,CNY,2018-01-02,2018-05-11
2493,SHE,Stock,CNY,2011-11-08,2018-05-11
2494,SHE,Stock,CNY,2010-11-02,2018-05-11
2495,SHE,Stock,CNY,2018-01-02,2018-05-11
2496,SHE,Stock,CNY,2018-01-02,2018-05-11
2497,SHE,Stock,CNY,2018-01-02,2018-05-11
2498,SHE,Stock,CNY,2018-01-02,2018-05-11
2499,SHE,Stock,CNY,2010-11-08,2018-05-11
2500,SHE,Stock,CNY,2018-01-02,2018-05-11
2501,SHE,Stock,CNY,2010-11-17,2018-05-11
2502,SHE,Stock,CNY,2018-01-02,2018-05-11
